no,address,latitude,longitude
21809,서울특별시 동작구 상도로 164,,
21812,서울특별시 동작구 상도로 164,,
21813,서울특별시 동작구 상도로 164,,
21814,서울특별시 동작구 상도로 164,,
21815,서울특별시 동작구 상도로 164,,
21989,서울특별시 서초구 신반포로 32,,
22012,서울특별시 서초구 나루터로4길 39,,
22017,서울특별시 서초구 신반포로 45,,
22962,서울특별시 서초구 나루터로4길 49,,
22970,서울특별시 강동구 진황도로 12,,
23041,서울특별시 용산구 한강대로62길 45-1,,
23094,서울특별시 노원구 노원로1길 103,,
23315,서울특별시 서초구 신반포로 45,,
23665,서울특별시 서초구 잠원로 195,,
23670,서울특별시 서초구 신반포로 32,,
23671,서울특별시 서초구 신반포로 9,,
23672,서울특별시 서초구 잠원로 195,,
23690,서울특별시 서초구 잠원로 195,,
23910,서울특별시 서초구 나루터로4길 39,,
23917,서울특별시 서초구 나루터로4길 39,,
24178,서울특별시 서초구 신반포로 45,,
24414,서울특별시 서초구 신반포로 9,,
24416,서울특별시 서초구 신반포로 32,,
24765,서울특별시 금천구 시흥대로 291-1,,
24884,서울특별시 서초구 신반포로 32,,
24904,서울특별시 서초구 나루터로4길 28,,
24963,서울특별시 동작구 사당로23길 4,,
24978,서울특별시 동대문구 왕산로 21-14,,
24982,서울특별시 동대문구 왕산로 21-14,,
24991,서울특별시 동대문구 왕산로 21-14,,
24992,서울특별시 동대문구 왕산로 21-14,,
24993,서울특별시 동대문구 왕산로 21-14,,
24994,서울특별시 동대문구 왕산로 21-14,,
24995,서울특별시 동대문구 왕산로 21-14,,
24996,서울특별시 동대문구 왕산로 21-14,,
25001,서울특별시 동대문구 왕산로 21-14,,
25002,서울특별시 동대문구 왕산로 21-14,,
25003,서울특별시 동대문구 왕산로 21-14,,
25004,서울특별시 동대문구 왕산로 21-14,,
25005,서울특별시 동대문구 왕산로 21-14,,
25011,서울특별시 동대문구 왕산로 21-14,,
25016,서울특별시 동대문구 왕산로 21-14,,
25017,서울특별시 동대문구 왕산로 21-14,,
25018,서울특별시 동대문구 왕산로 21-14,,
25019,서울특별시 동대문구 왕산로 21-14,,
25021,서울특별시 동대문구 왕산로 21-14,,
25027,서울특별시 동대문구 왕산로 21-14,,
25032,서울특별시 동대문구 왕산로 21-14,,
25034,서울특별시 동대문구 왕산로 21-14,,
25038,서울특별시 동대문구 왕산로 21-14,,
25039,서울특별시 동대문구 왕산로 21-14,,
25041,서울특별시 동대문구 왕산로 21-14,,
25042,서울특별시 동대문구 왕산로 21-14,,
25217,서울특별시 동작구 사당로23길 4,,
25359,서울특별시 서초구 효령로34길 79,,
25505,서울특별시 용산구 한강대로62길 45-1,,
25594,서울특별시 금천구 시흥대로 291-1,,
25776,서울특별시 노원구 노원로1길 103,,
26002,서울특별시 은평구 서오릉로2길 12-1,,
26206,서울특별시 서초구 나루터로4길 39,,
26222,서울특별시 서초구 신반포로 32,,
26391,서울특별시 은평구 서오릉로2길 12-1,,
26559,서울특별시 강서구 화곡로21길 71-1,,
26659,서울특별시 서초구 나루터로4길 28,,
26660,서울특별시 서초구 나루터로4길 49,,
26664,서울특별시 서초구 신반포로 9,,
27040,서울특별시 강서구 화곡로21길 71-1,,
27159,서울특별시 서초구 신반포로 9,,
27160,서울특별시 서초구 신반포로 9,,
27178,서울특별시 서초구 나루터로4길 28,,
27569,서울특별시 서초구 신반포로 45,,
27587,서울특별시 송파구 성내천로6길 1-13,,
27632,서울특별시 종로구 평창문화로 171,,
27721,서울특별시 서초구 신반포로 32,,
27747,서울특별시 서초구 나루터로4길 28,,
27805,서울특별시 은평구 연서로28길 12-1,,
27935,서울특별시 서초구 신반포로 32,,
27993,서울특별시 송파구 성내천로6길 1-13,,
28001,서울특별시 서초구 나루터로4길 28,,
28002,서울특별시 서초구 나루터로4길 49,,
28336,서울특별시 서초구 나루터로4길 39,,
28549,서울특별시 마포구 마포대로19길 8,,
28693,서울특별시 서초구 나루터로4길 49,,
29211,서울특별시 서초구 나루터로4길 49,,
29264,서울특별시 동작구 사당로23길 4,,
29308,서울특별시 금천구 시흥대로 291-1,,
29445,서울특별시 서초구 신반포로 9,,
29600,서울특별시 서초구 나루터로4길 28,,
29754,서울특별시 서초구 신반포로 32,,
30049,서울특별시 서초구 나루터로4길 28,,
30263,서울특별시 서초구 신반포로 32,,
30486,서울특별시 구로구 개봉로3가길 88-41,,
30575,서울특별시 서초구 신반포로 32,,
30937,서울특별시 서초구 나루터로4길 28,,
31060,서울특별시 중구 서소문로 89-1,,
31383,서울특별시 금천구 시흥대로 291-1,,
31476,서울특별시 동대문구 정릉천동로 100,,
31758,서울특별시 금천구 시흥대로 291-1,,
32100,서울특별시 서초구 신반포로 45,,
32353,서울특별시 은평구 연서로28길 8-1,,
32698,서울특별시 서초구 신반포로 45,,
32699,서울특별시 서초구 나루터로4길 28,,
32822,서울특별시 구로구 구로중앙로18길 11-1,,
32850,서울특별시 금천구 시흥대로 291-1,,
32925,서울특별시 서초구 신반포로 32,,
33308,서울특별시 송파구 성내천로6길 1-13,,
33728,서울특별시 서초구 나루터로4길 39,,
33818,서울특별시 금천구 시흥대로 291-1,,
34172,서울특별시 서초구 효령로34길 79,,
34182,서울특별시 서초구 나루터로4길 28,,
34432,서울특별시 서초구 신반포로 45,,
34597,서울특별시 강동구 고덕로25길 13-11,,
34683,서울특별시 금천구 시흥대로 291-1,,
34912,서울특별시 서초구 신반포로 267,,
35119,서울특별시 송파구 올림픽로 399,,
35370,서울특별시 은평구 서오릉로 107-1,,
35411,서울특별시 은평구 서오릉로 107-1,,
35500,서울특별시 서초구 나루터로4길 39,,
35501,서울특별시 서초구 나루터로4길 39,,
35572,서울특별시 서초구 잠원로 86,,
35573,서울특별시 서초구 잠원로 86,,
35768,서울특별시 동작구 사당로23길 4,,
35841,서울특별시 서초구 나루터로4길 39,,
35845,서울특별시 서초구 나루터로4길 39,,
35857,서울특별시 서초구 나루터로4길 39,,
35927,서울특별시 종로구 세검정로 384-13,,
35928,서울특별시 종로구 평창문화로 171,,
36078,서울특별시 송파구 올림픽로 399,,
36128,서울특별시 금천구 시흥대로 291-1,,
36570,서울특별시 서초구 효령로34길 79,,
36583,서울특별시 서초구 나루터로4길 49,,
36595,서울특별시 서초구 신반포로 9,,
36765,서울특별시 마포구 마포대로19길 8,,
36768,서울특별시 금천구 시흥대로 291-1,,
36769,서울특별시 금천구 시흥대로 291-1,,
37163,서울특별시 동작구 사당로23길 4,,
37214,서울특별시 서초구 신반포로 45,,
37437,서울특별시 금천구 시흥대로 291-1,,
37832,서울특별시 금천구 시흥대로 291-1,,
37929,서울특별시 금천구 시흥대로 291-1,,
37930,서울특별시 금천구 시흥대로 291-1,,
37956,서울특별시 강남구 남부순환로 2803,,
37998,서울특별시 서초구 신반포로 32,,
37999,서울특별시 서초구 신반포로 45,,
38007,서울특별시 서초구 나루터로4길 39,,
38069,서울특별시 서초구 신반포로 32,,
38540,서울특별시 서초구 잠원로4길 34-11,,
38590,서울특별시 서초구 신반포로 32,,
38776,서울특별시 금천구 시흥대로 291-1,,
38779,서울특별시 금천구 시흥대로 291-1,,
38837,서울특별시 서초구 나루터로4길 39,,
38868,서울특별시 서초구 나루터로4길 39,,
39417,서울특별시 금천구 시흥대로 291-1,,
39447,서울특별시 금천구 시흥대로 291-1,,
39546,서울특별시 서초구 나루터로4길 49,,
39856,서울특별시 서초구 효령로34길 79,,
39877,서울특별시 서초구 신반포로 9,,
40143,서울특별시 송파구 올림픽로 399,,
40167,서울특별시 성북구 37,,
40425,서울특별시 서초구 신반포로 9,,
40645,서울특별시 동작구 27,,
40649,서울특별시 관악구 구암길 95,,
40671,서울특별시 송파구 올림픽로 399,,
40679,서울특별시 강남구 남부순환로 2803,,
40693,서울특별시 서초구 나루터로4길 39,,
40731,서울특별시 서초구 나루터로4길 39,,
40744,서울특별시 서초구 신반포로 9,,
40745,서울특별시 서초구 신반포로 45,,
41079,서울특별시 마포구 효창원로93길 18,,
41102,서울특별시 서초구 나루터로4길 49,,
41103,서울특별시 서초구 나루터로4길 28,,
41123,서울특별시 송파구 올림픽로 399,,
41159,서울특별시 서초구 신반포로 32,,
41561,서울특별시 은평구 서오릉로 107-1,,
41602,서울특별시 금천구 시흥대로 291-1,,
41616,서울특별시 서초구 나루터로4길 28,,
41634,서울특별시 서초구 신반포로 45,,
41869,서울특별시 서초구 신반포로 32,,
42037,서울특별시 노원구 노원로1길 103,,
42060,서울특별시 금천구 시흥대로 291-1,,
42073,서울특별시 금천구 시흥대로 291-1,,
42318,서울특별시 서초구 나루터로4길 39,,
42319,서울특별시 서초구 나루터로4길 39,,
42373,서울특별시 서초구 신반포로 45,,
42525,서울특별시 금천구 시흥대로 291-1,,
42576,서울특별시 서초구 나루터로4길 28,,
42578,서울특별시 서초구 신반포로 9,,
42633,서울특별시 성북구 37,,
42794,서울특별시 서초구 신반포로33길 30,,
42847,서울특별시 서초구 신반포로 45,,
42848,서울특별시 서초구 나루터로4길 39,,
42849,서울특별시 서초구 나루터로4길 39,,
